ID,Gene Symbol
239909_at,ADAMTSL1
239910_at,PSG6
239911_at,ONECUT2
239912_at,
239913_at,SLC10A4
239914_at,
239915_at,HOXA-AS3
239916_at,CFAP52
239917_at,
239918_at,PVR
239919_at,TBX5-AS1
239920_at,UBTF
239921_at,COL28A1
239922_at,CCDC142
239923_at,
239924_at,
239925_at,
239926_at,
239927_at,
239928_at,TCTN2
239929_at,PM20D1
239930_at,GALNT2
239931_at,
239932_at,
239933_x_at,BBOF1
239934_x_at,
239935_at,MDGA2
239936_at,MIR15A///DLEU2
239937_at,ZNF207
239938_x_at,
239939_at,
239940_at,
239941_at,
239942_at,GNG11
239943_x_at,PIGL
239944_at,
239945_at,
239946_at,
239947_at,
239948_at,NUP153
239949_at,THNSL2
239950_at,HOXA11-AS
239951_at,
239952_at,ZEB1
239953_at,ENTPD6
239954_at,ZNF160
239955_at,
239956_at,
239957_at,
239958_at,PSMD5-AS1
239959_x_at,
239960_x_at,LYRM7
239961_at,
239962_at,
239963_at,
239964_at,TCL6
239965_at,
239966_at,
239967_at,
239968_at,LINC00313
239969_at,
239970_at,
239971_at,
239972_at,
239973_at,
239974_at,LOC728095
239975_at,HLA-DPB2
239976_at,ACAD9
239977_at,C12orf42
239978_at,
239979_at,
239980_at,
239981_x_at,
239982_at,LOC105378828
239983_at,SLC30A8
239984_at,
239985_at,
239986_at,
239987_at,
239988_at,
239989_at,CNTLN
239990_at,
239991_at,
239992_at,
239993_at,LOC390705
239994_at,B3GALT5
239995_at,
239996_x_at,ATP2A2
239997_at,LOC780529
239998_at,C10orf53
239999_at,MIR99AHG
240000_at,
240001_at,
240002_at,LINC00937
240003_at,
240004_at,
240005_at,LARP4B
240006_at,SNHG22
240007_at,
240008_at,
240009_at,LINC00334
240010_at,
240011_at,TTBK2
240012_at,LOC101928014
240013_at,
240014_at,POLR2J4
240015_at,PRKCQ-AS1
240016_at,
240017_at,PCBP1-AS1
240018_at,
240019_at,
240020_at,CYB5R4
240021_at,
240022_at,ZC3H4
240023_at,
240024_at,SEC14L2
240025_x_at,
240026_x_at,
240027_at,LIN7A
240028_at,FSIP2
240029_at,C11orf94
240030_at,COMMD6
240031_at,MSRA
240032_at,LOC105274304
240033_at,PLG
240034_at,
240035_at,
240036_at,SEC14L1
240037_at,ITPRIPL1
240038_at,
240039_at,PLA2R1
240040_at,PSTK
240041_at,PTCHD1
240042_at,FIBCD1
240043_at,PRR32
240044_x_at,TNRC6B
240045_at,
240046_at,
240047_at,
240048_at,LOC101930630///STRC
240049_at,
240050_s_at,PPM1K
240051_at,TPD52L3
240052_at,ITPR1
240053_x_at,PEX5L
240054_at,
240055_at,
240056_at,NSMAF
240057_at,
240058_at,
240059_at,
240060_at,
240061_at,
240062_at,FAM3C
240063_at,GUSBP5
240064_at,
240065_at,FAM81B
240066_at,
240067_at,
240068_at,LINC00323
240069_at,LOC102724880
240070_at,TIGIT
240071_at,
240072_at,ASXL2
240073_at,
240074_at,
240075_at,LOC101927417
240076_at,
240077_at,
240078_at,SFSWAP
240079_at,ZNF81
240080_at,
240081_at,
240082_s_at,C17orf74
240083_at,SNORD112///MEG8
240084_at,CBX2
240085_at,
240086_at,VPS36
240087_at,
240088_at,PDE5A
240089_at,
240090_at,
240091_at,PSMA8
240092_at,
240093_x_at,
240094_at,
240095_at,
240096_at,LOC100506236
240097_at,
240098_at,RIF1
240099_at,
240100_at,LOC100505920
240101_at,STAM-AS1
240102_at,
240103_at,
240104_at,
240105_at,
240106_at,GNPTAB
240107_at,
240108_at,
240109_at,
240110_at,HMGCS2
240111_at,RHOBTB3
240112_at,
240113_at,
240114_s_at,TMEM174
240115_at,LOC100286925
240116_at,
240117_at,FBN3
240118_at,
240119_at,TEPP
240120_at,
240121_x_at,
240122_at,DIRAS2
240123_at,PEX26
240124_at,
240125_at,
240126_x_at,
240127_at,
240128_at,
240129_at,
240130_at,
240131_at,
240132_at,
240133_x_at,
240134_at,
240135_x_at,
240136_at,
240137_at,
240138_at,
240139_at,
240140_s_at,LRIG1
240141_at,
240142_at,LOC101929289
240143_at,
240144_at,DNASE1
240145_at,DGKH
240146_at,
240147_at,C7orf50
240148_at,
240149_at,HEATR6
240150_at,
240151_at,HOXB-AS3
240152_at,
240153_at,ILDR2
240154_at,
240155_x_at,ZNF493
240156_at,
240157_at,
240158_at,
240159_at,SLC15A2
240160_x_at,
240161_s_at,CDC20B
240162_at,LINC01511
240163_at,RORA-AS1
240164_at,MUC4
240165_at,
240166_x_at,TRMT10B
240167_at,LINC01085
240168_at,XPO7
240169_at,
240170_at,
240171_at,
240172_at,ERGIC2
240173_at,GPRIN3
240174_at,
240175_at,
240176_at,
240177_at,
240178_at,
240179_at,
240180_at,
240181_at,ZSCAN12
240182_at,
240183_at,TMEM213
240184_at,SYNPR-AS1
240185_at,LOC100147773
240186_at,
240187_at,PPP1R3C
240188_at,
240189_at,ACOXL
240190_at,
240191_at,ZNF543
240192_at,GATA3-AS1
240193_at,
240194_at,LOC441204
240195_at,
240196_at,
240197_at,SYN2
240198_at,
240199_x_at,ZNF345
240200_at,SULT1C2
240201_at,C15orf40
240202_x_at,PFKP
240203_at,
240204_at,SNRPN
240205_x_at,
240206_at,TARS
240207_at,
240208_at,
240209_at,C16orf78
240210_at,ATAD3C
240211_at,LOC100130468///APCDD1
240212_at,LOC101930370
240213_at,
240214_at,RWDD1
240215_at,
240216_at,
240217_s_at,
240218_at,DSCAM
240219_at,LINC00327
240220_at,
240221_at,CSNK1A1
240222_at,
240223_at,SLC2A9
240224_at,
240225_at,EGFLAM-AS2
240226_at,
240227_at,MIER1
240228_at,CSMD3
240229_at,
240230_s_at,AGAP9
240231_at,
240232_at,
240233_at,NUP50-AS1
240234_at,
240235_at,C10orf62
240236_at,STXBP5L
240237_at,
240238_at,
240239_at,ZNF566
240240_at,
240241_at,
240242_at,
240243_at,
240244_at,
240245_at,
240246_at,FRG1JP
240247_at,
240248_at,
240249_at,
240250_at,
240251_at,IFT80
240252_at,
240253_at,
240254_at,
240255_at,LOC100507395
240256_at,
240257_at,SYNJ2
240258_at,ENO1
240259_at,LOC100506718///FLRT2
240260_at,
240261_at,TOM1L1
240262_at,
240263_at,
240264_at,L3MBTL4-AS1
240265_at,TRAF3IP3
240266_at,
240267_at,
240268_at,LOC440117
240269_at,
240270_x_at,
240271_at,
240272_at,
240273_at,
240274_at,
240275_at,ARMC3
240276_at,
240277_at,
240278_at,RASSF1-AS1
240279_at,
240280_at,UFSP1
240281_at,
240282_at,WDR1
240283_at,
240284_x_at,LOC105369635
240285_at,AQP2
240286_at,
240287_at,ACOD1
240288_at,KCNRG///TRIM13
240289_at,PDLIM3
240290_at,
240291_at,
240292_x_at,ANKS1B
240293_at,CCDC153
240294_at,HIPK2
240295_at,
240296_at,
240297_at,
240298_at,LOC147791
240299_at,ADAD1
240300_at,TK2
240301_at,DPPA2
240302_at,
240303_at,TMC5
240304_s_at,TMC5
240305_at,LOC101930421
240306_at,LINC00312
240307_at,
240308_at,
240309_at,
240310_at,TOR1AIP1
240311_at,NANOS3
240312_at,LOC389895
240313_at,DMRTB1
240314_at,
240315_at,
240316_at,C9orf57
240317_at,PCDHB4
240318_at,AFMID
240319_at,
240320_at,RNF212B
240321_at,
240322_at,
240323_at,
240324_at,
240325_x_at,
240326_at,
240327_at,
240328_at,
240329_at,PTP4A1
240330_at,
240331_at,
240332_at,
240333_at,
240334_at,LRFN5
240335_at,SLC35F5
240336_at,HBM
240337_at,RHOA
240338_at,
240339_at,
240340_at,SPATA3
240341_at,
240342_at,TRIM61
240343_at,
240344_x_at,LYRM7
240345_x_at,
240346_at,LOC102724030
240347_at,
240348_at,SLC6A11
240349_at,PRKAA2
240350_at,
240351_at,
240352_at,LOC101929609
240353_s_at,C12orf54
240354_at,C12orf54
240355_at,
240356_s_at,
240357_at,
240358_at,
240359_at,BPIFA3
240360_at,BRD4
240361_at,LOC101927972
240362_at,MPC1
240363_at,ANK1
240364_at,
240365_at,MIR924HG
240366_at,LHFPL3-AS1
240367_at,
240368_at,
240369_at,TTC7A
240370_at,
240371_at,LINC01192
240372_at,
240373_at,CACTIN
240374_at,
240375_at,PIGV
240376_s_at,
240377_at,LOC101930075///LOC101930013///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1///PKD1
240378_at,
240379_at,PKP4
240380_at,LOC728040
240381_at,ZBED5
240382_at,LOC101928076
240383_at,UBE2D3
240384_at,
240385_at,
240386_at,
240387_at,UBASH3B
240388_at,KRT27
240389_at,TRPM6
240390_at,GALNT5
240391_at,NDUFB2
240392_at,LOC105371920
240393_at,
240394_at,
240395_at,LOC100128727///DGKI
240396_at,
240397_x_at,
240398_at,ITPKB-IT1
240399_at,
240400_at,
240401_at,
240402_at,KIRREL3
240403_at,
240404_at,
240405_at,
240406_at,
240407_at,LOC100126784
240408_at,
240409_at,TPTE2P5
240410_at,
240411_at,MROH2B
240412_s_at,MROH2B
240413_at,PYHIN1
240414_at,
240415_at,
240416_at,
240417_at,
240418_at,
240419_at,SLC6A15
240420_at,AADACL2
240421_x_at,SAV1
240422_at,
240423_at,LOC441204
240424_s_at,LOC441204
240425_x_at,ROBO2
240426_at,FAM47B
240427_at,LOC101929050
240428_at,LOC285000
240429_at,ZNF546
240430_at,KCMF1
240431_at,LINC00459
240432_x_at,KLF7
240433_x_at,CADM2
240434_at,
240435_at,LOC101928635
240436_at,MIPEPP3
240437_at,CASP9
240438_at,
240439_at,
240440_at,NPL
240441_at,FAM99B
240442_at,
240443_at,
240444_x_at,CLIP1
240445_at,
240446_at,
240447_at,HYI-AS1
240448_at,
240449_at,ZNF341
240450_at,
240451_at,
240452_at,GSPT1
240453_at,CFAP61
240454_at,
240455_at,
240456_at,LOC101928419
240457_at,
240458_at,
240459_at,YTHDC1
240460_at,LOC101929122
240461_at,
240462_at,CLYBL
240463_at,
240464_at,
240465_at,C4orf32
240466_at,
240467_at,
240468_at,
240469_at,
240470_at,
240471_at,
240472_at,
240473_at,
240474_x_at,
240475_at,EGOT
240476_at,
240477_at,
240478_at,
240479_at,HS3ST5
240480_at,TINAG
240481_at,
240482_at,
240483_at,LOC100287610///ZNF717
240484_at,
240485_at,
240486_at,HELZ
240487_at,
240488_at,
240489_at,
240490_at,LOC101929592
240491_at,
240492_at,
240493_at,
240494_at,
240495_at,
240496_at,
240497_at,
240498_at,
240499_at,
240500_at,
240501_at,
240502_at,
240503_at,
240504_at,
240505_at,
240506_at,
240507_at,
240508_at,
240509_s_at,GREM2
240510_at,NBN
240511_at,
240512_x_at,KCTD4
240513_at,EIF3M
240514_at,
240515_at,
240516_at,
240517_at,CBS
240518_at,LOC729291
240519_at,
240520_at,
240521_at,KIZ
240522_at,
240523_at,DPH6-AS1
240524_x_at,
240525_at,
240526_at,
240527_at,
240528_s_at,EXOC4
240529_at,
240530_at,
240531_at,
240532_at,SLC32A1
240533_at,
240534_at,
240535_at,
240536_at,
240537_s_at,CDIPT-AS1
240538_at,
240539_at,
240540_at,
240541_at,
240542_at,
240543_at,
240544_at,
240545_at,LOC286382
240546_at,LINC01120
240547_at,
240548_at,
240549_at,NRSN2-AS1
240550_at,
240551_at,ZBTB45
240552_at,
240553_at,TESC
240554_at,AKAP8L
240555_at,
240556_at,DCN
240557_at,TSC22D2
240558_at,
240559_at,IZUMO2
240560_at,
240561_at,RAP2C-AS1
240562_at,GSK3B
240563_at,
240564_x_at,
240565_at,ZFP28
240566_at,
240567_at,
240568_at,
240569_at,
240570_at,PATJ
240571_at,
240572_s_at,LOC374443
240573_at,LOC374443
240574_at,DNAJC3-AS1
240575_at,
240576_at,LOC101930296///TBC1D26///ZNF286A
240577_at,TRAF3IP2-AS1
240578_at,LINC00836
240579_at,NBAS
240580_at,
240581_at,LOC644135
240582_x_at,
240583_at,RIOK3
240584_at,SHANK2-AS2
240585_at,
240586_at,ENAM
240587_x_at,
240588_at,
240589_at,LINC00313
240590_at,SPATA3-AS1
240591_at,LOC102723645
240592_at,LCORL
240593_x_at,
240594_at,
240595_at,
240596_at,
240597_at,
240598_at,
240599_x_at,
240600_at,
240601_at,
240602_at,HBS1L
240603_s_at,ERI2
240604_at,ERI2
240605_at,
240606_at,
240607_at,MIAT
240608_at,
240609_at,LOC100996654
240610_at,LOC102546299
240611_at,
240612_at,
240613_at,JAK1
240614_at,KCNC2
240615_at,PTOV1-AS1
240616_at,
240617_at,TONSL-AS1
240618_at,
240619_at,
240620_at,
240621_at,
240622_at,
240623_at,
240624_x_at,
240625_at,
240626_at,
240627_x_at,MSANTD4
240628_at,LOC105369507
240629_at,
240630_at,
240631_at,ADGRV1
240632_at,
240633_at,DOK7
240634_x_at,
240635_at,
240636_at,
240637_at,WDR41
240638_at,
240639_at,ARMC9
240640_at,
240641_at,
240642_at,ZMYM2
240643_at,TTBK1
240644_at,
240645_at,
240646_at,GIMAP8
240647_at,
240648_at,LOC101927478
240649_at,
240650_at,CACNA1E
240651_at,
240652_at,
240653_at,
240654_at,
240655_at,
240656_at,
240657_at,
240658_at,
240659_x_at,
240660_at,
240661_at,LOC100506459
240662_at,
240663_at,
240664_at,
240665_at,
240666_at,
240667_at,SERP2
240668_s_at,SERP2
240669_at,
240670_at,
240671_at,
240672_at,WDR74
240673_at,
240674_at,JARID2
240675_at,
240676_at,
240677_at,ZC3H10
240678_at,
240679_at,
240680_at,
240681_at,
240682_at,LINC00293
240683_at,
240684_at,
240685_at,LINC01095
240686_x_at,TFRC
240687_at,PASD1
240688_at,MGST1
240689_at,REC114
240690_at,
240691_at,
240692_at,MGC34796
240693_at,
240694_at,
240695_at,
240696_at,
240697_at,LOC100996345
240698_s_at,
240699_at,SEC14L3
240700_at,TOR1AIP2
240701_at,GSDMB
240702_at,HERC1
240703_s_at,HERC1
240704_at,
240705_at,CYP19A1
240706_at,
240707_at,CTD-2350J17.1
240708_at,PEX5L-AS2
240709_at,SEZ6L
240710_at,
240711_at,
240712_s_at,
240713_s_at,LINC00403
240714_at,
240715_at,TBX5
240716_at,TTC23
240717_at,ABCB5
240718_at,LRMP
240719_at,ISM1-AS1
240720_at,
240721_at,
240722_at,
240723_at,
240724_at,
240725_at,
240726_at,
240727_s_at,
240728_at,
240729_at,ERICH6
240730_at,
240731_at,PRR23D2///PRR23D1
240732_at,
240733_at,
240734_at,LOC100507221
240735_at,CDC42BPA
240736_at,
240737_at,
240738_at,
240739_at,
240740_at,LOC100507443
240741_x_at,
240742_at,
240743_at,
240744_at,CPA5
240745_at,LOC101927760
240746_s_at,LOC101927760
240747_at,LOC102724587
240748_at,
240749_at,LOC105375075
240750_at,
240751_at,
240752_at,LOC100287808
240753_at,
240754_at,LOC284933
240755_at,
240756_at,
240757_at,CLASP1
240758_at,
240759_at,
240760_at,CDRT15
240761_at,
240762_at,
240763_at,LINC00841
240764_at,
240765_at,
240766_at,
240767_x_at,VPS13A-AS1
240768_x_at,
240769_at,
240770_at,TMEM171
240771_at,C1orf101
240772_at,
240773_at,
240774_at,
240775_at,
240776_at,
240777_at,SYNE2
240778_at,GINS4
240779_at,
240780_at,
240781_x_at,DCUN1D1
240782_at,
240783_at,
240784_at,NAT16
240785_at,
240786_at,NOTCH4
240787_at,
240788_at,
240789_at,
240790_at,
240791_at,
240792_at,
240793_at,TTN
240794_at,NPAS4
240795_at,
240796_at,
240797_at,PERP
240798_at,
240799_at,SLC35F4
240800_x_at,
240801_at,LINC01549
240802_at,
240803_at,
240804_at,
240805_at,
240806_at,RPL15
240807_at,LINC01187
240808_at,ESD
240809_at,ZNF295-AS1
240810_at,MKNK1-AS1
240811_at,
240812_at,
240813_at,
240814_at,MGC39584
240815_at,
240816_at,
240817_at,LOC101929034
240818_at,OVCH1-AS1
240819_at,
240820_at,
240821_at,
240822_at,TDP1
240823_at,
240824_at,
240825_at,
240826_at,
240827_at,GATA3-AS1
240828_at,JARID2-AS1
240829_at,
240830_at,SCARNA17
240831_at,
240832_at,
240833_at,
240834_at,OTULIN
240835_at,
240836_at,ZNF19
240837_at,FNDC7
240838_s_at,DRAIC
240839_at,
240840_s_at,SETD9
240841_at,INSM2
240842_at,LOC101927020
240843_at,
240844_at,
240845_at,
240846_at,PCBD2
240847_at,
240848_at,
240849_at,
240850_at,
240851_at,
240852_at,
240853_at,
240854_x_at,
240855_at,
240856_at,FFAR4
240857_at,DNAH9
240858_at,
240859_at,ZFYVE16
240860_at,
240861_at,
240862_at,RASGRP4
240863_at,CYP19A1
240864_at,
240865_at,
240866_at,
240867_at,
240868_at,LOC100129406
240869_at,KCNB1
240870_at,
240871_at,FAM221B
240872_at,
240873_x_at,LOC101926921///DAB2
240874_at,
240875_at,CTC1
240876_x_at,TERB2
240877_x_at,
240878_at,SPEM1
240879_x_at,
240880_at,LOC101927089
240881_at,
240882_at,LOC100506289
240883_at,PFKFB1
240884_at,CCDC14
240885_at,
240886_at,CASR
240887_at,LOC100506470
240888_at,
240889_at,CDRT15L2
240890_at,LOC643733
240891_at,LOC101930453///FSTL1
240892_at,
240893_at,
240894_at,LOC102467079
240895_at,
240896_at,
240897_at,
240898_at,SPAG16
240899_at,
240900_at,C7orf50
240901_at,
240902_at,LINC00641
240903_at,
240904_at,
240905_at,
240906_at,
240907_at,
240908_at,
240909_at,
240910_at,
240911_at,NOS1
240912_x_at,EWSAT1
240913_at,FGFR2
240914_at,
240915_at,IGHV1-69
240916_x_at,
240917_at,LOC101927640
240918_at,LOC101928631///ZNF77
240919_at,LOC105369921
240920_at,
240921_at,
240922_at,
240923_at,
240924_x_at,
240925_at,
240926_at,LRCH3
240927_at,
240928_at,FCF1
240929_at,RBPMS-AS1
240930_at,CRAMP1
240931_s_at,
240932_at,UBN2
240933_at,
240934_at,
240935_at,
240936_at,LOC100287290
240937_at,
240938_at,LINC01227
240939_x_at,
240940_at,
240941_at,
240942_at,MPHOSPH8
240943_at,
240944_at,LOC101929027
240945_at,
240946_at,
240947_at,ANO6
240948_at,
240949_x_at,
240950_s_at,CCDC155
240951_at,RORA
240952_at,
240953_at,
240954_at,CHKB-AS1
240955_at,PANX3
240956_at,
240957_at,
240958_at,UNC5C
240959_at,
240960_at,
240961_at,
240962_at,
240963_x_at,PLXDC1
240964_at,
240965_at,
240966_at,SH3TC2
240967_at,KRTAP19-3
240968_at,
240969_at,
240970_x_at,LOC102723684
240971_x_at,
240972_at,
240973_s_at,
240974_at,LOC100506851
240975_x_at,RBFOX3
240976_at,
240977_at,
240978_at,
240979_at,YWHAEP7
240980_at,
240981_at,
240982_at,CARS
240983_s_at,CARS
240984_at,
240985_at,
240986_at,LOC101928943
240987_at,
240988_x_at,
240989_at,
240990_at,RAB5A
240991_at,
240992_at,
240993_at,UPF3B
240994_at,
240995_at,
240996_at,
240997_at,
240998_at,
240999_at,LOC100287704
241000_at,
241001_at,
241002_at,
241003_at,
241004_at,
241005_at,
241006_at,
241007_at,
241008_at,
241009_at,FOXN4
241010_x_at,
241011_at,
241012_at,
241013_at,FAM124A
241014_at,FLG-AS1
241015_at,
241016_at,
241017_at,TBC1D8///RPL31
241018_at,TMEM59
241019_at,
241020_at,
241021_at,
241022_at,
241023_at,
241024_at,KHDC1
241025_at,UTP6
241026_at,
241027_at,OPA1
241028_at,RPGRIP1L
241029_at,
241030_at,
241031_at,C2CD4A
241032_at,ANKRD40
241033_at,
241034_at,GLS
241035_s_at,TMEM161B-AS1
241036_at,
241037_at,
241038_at,
241039_at,
241040_at,
241041_at,
241042_at,
241043_at,
241044_x_at,
241045_at,KDM8
241046_at,LOC102724511
241047_at,CASC15
241048_at,
241049_at,LOC100996542
241050_at,
241051_at,
241052_at,
241053_at,
241054_at,
241055_at,EPAS1
241056_at,ZC3H3
241057_x_at,
241058_at,
241059_at,
241060_x_at,
241061_at,
241062_at,
241063_at,
241064_at,
241065_x_at,CMAS
241066_at,ZNF449
241067_at,
241068_at,IGSF6
241069_at,
241070_at,
241071_at,
241072_s_at,IGF1
241073_at,
241074_at,
241075_at,RIMKLA
241076_at,
241077_at,
241078_at,SLC35E4
241079_at,
241080_at,
241081_at,
241082_at,ASNS
241083_at,
241084_x_at,DYNC1H1
241085_at,GPR135
241086_at,
241087_at,
241088_at,
241089_at,ZNF562
241090_at,
241091_at,AGO3
241092_at,
241093_at,
241094_at,
241095_at,LOC102723661
241096_at,
241097_at,
241098_at,CLEC7A
241099_at,
241100_at,
241101_at,LOC105377143
241102_at,
241103_at,PPP4R3B
241104_at,
241105_at,
241106_at,
241107_at,
241108_at,
241109_at,
241110_at,
241111_at,HSD3B1
241112_at,ZNF517
241113_at,
241114_s_at,ACAA2
241115_at,
241116_at,
241117_at,LOXHD1
241118_at,LINC00462
241119_at,
241120_s_at,CDC20B
241121_at,
241122_s_at,MUSK
241123_at,
241124_at,LOC101928702
241125_at,
241126_at,LOC101929529
241127_at,
241128_at,
241129_at,
241130_at,
241131_at,
241132_at,
241133_at,TRBV27
241134_at,
241135_at,
241136_at,
241137_at,DPCR1
241138_at,
241139_at,
241140_at,LMO7
241141_at,BMP6
241142_at,
241143_at,LOC105378349
241144_at,LOC101927702
241145_at,
241146_at,MAGI2-AS2
241147_at,
241148_at,ACTG2
241149_at,
241150_at,SPTAN1
241151_at,
241152_at,
241153_at,
241154_x_at,
241155_at,
241156_at,
241157_at,
241158_at,
241159_x_at,
241160_at,
241161_at,
241162_at,
241163_at,
241164_at,CHCHD3
241165_at,
241166_at,CEP41
241167_at,ITIH4
241168_at,
241169_at,
241170_at,
241171_at,
241172_at,GRIA2
241173_at,
241174_at,AP4E1
241175_at,
241176_at,
241177_at,
241178_at,
241179_at,
241180_at,LOC100129112
241181_x_at,
241182_at,
241183_at,
241184_x_at,
241185_at,SAE1
241186_at,
241187_at,
241188_at,
241189_at,
241190_at,
241191_at,
241192_at,
241193_at,ETS2
241194_at,
241195_at,
241196_at,
241197_at,
241198_s_at,C11orf70
241199_x_at,DPPA4
241200_x_at,
241201_at,UVSSA
241202_at,
241203_at,
241204_at,
241205_at,
241206_at,
241207_at,
241208_at,PDLIM5
241209_at,DCAF6
241210_at,
241211_at,
241212_at,
241213_x_at,
241214_at,
241215_at,
241216_at,
241217_x_at,
241218_at,LOC101928658
241219_at,
241220_at,
241221_at,SEC14L3
241222_at,
241223_x_at,
241224_x_at,DSCR8
241225_at,
241226_at,
241227_at,
241228_at,
241229_at,
241230_at,CA12
241231_at,
241232_x_at,
241233_x_at,ANKRD20A11P
241234_at,LOC100506797
241235_at,
241236_at,
241237_at,
241238_at,
241239_at,EPN2-IT1///EPN2
241240_at,
241241_at,RPS14
241242_at,
241243_at,
241244_at,
241245_at,SRSF4
241246_at,
241247_at,LINC01213
241248_at,
241249_at,PSMD5-AS1
241250_at,
241251_at,
241252_at,ESCO2
241253_at,
241254_at,
241255_at,CTNNA3
241256_at,LOC101926934
241257_at,
241258_at,
241259_at,GAB3
241260_at,
241261_x_at,
241262_at,
241263_at,RAB21
241264_at,
241265_x_at,
241266_at,
241267_at,EHD3
241268_x_at,
241269_at,
241270_at,
241271_at,
241272_at,
241273_at,
241274_at,
241275_at,CAPZA1
241276_at,
241277_x_at,ZNF837
241278_at,
241279_at,
241280_at,ALDOB
241281_at,
241282_at,
241283_at,LINC01500
241284_at,
241285_at,
241286_at,
241287_x_at,
241288_at,
241289_at,
241290_at,LOC101927342
241291_at,LINC01541
241292_at,
241293_x_at,
241294_at,
241295_at,
241296_at,
241297_at,
241298_x_at,
241299_at,LOC102724611
241300_at,
241301_at,
241302_at,
241303_x_at,
241304_at,PIK3C3
241305_at,
241306_at,
241307_at,
241308_at,LINC01255
241309_at,
241310_at,NEK5
241311_at,
241312_at,LINC00911
241313_at,DOCK4
241314_at,
241315_at,
241316_at,
241317_at,
241318_at,
241319_at,
241320_at,
241321_at,
241322_at,
241323_at,
241324_at,
241325_at,
241326_at,AK7
241327_at,LINC01339
241328_at,ZMAT1
241329_s_at,
241330_x_at,
241331_at,SKAP2
241332_at,
241333_x_at,
241334_at,
241335_at,
241336_at,
241337_at,LOC101929465
241338_at,
241339_at,
241340_at,
241341_at,
241342_at,TMEM65
241343_at,RNASEH1
241344_at,
241345_at,MIR186///ZRANB2
241346_at,ARHGAP30
241347_at,RNF213
241348_at,ZNF654
241349_at,
241350_at,FBXL22
241351_at,
241352_at,
241353_s_at,LOC100507507
241354_at,ASMTL-AS1
241355_at,HR
241356_at,SDR42E1
241357_at,MAPK15
241358_at,WFIKKN2
241359_at,TLCD2
241360_at,CCDC15
241361_at,
241362_at,SOGA1
241363_at,EXD3
241364_at,TMEM57
241365_at,SATB1
241366_at,RBAK
241367_at,TEX19
241368_at,PLIN5
241369_at,ADAMTS9-AS1
241370_at,LOC286052
241371_at,TNFRSF10A
241372_at,ZC3H6
241373_at,
241374_at,TMEM39A
241375_at,USP38
241376_at,
241377_s_at,MIB2
241378_at,MIB2
241379_at,APLF
241380_at,ARHGEF37
241381_at,CXorf36
241382_at,PCP4L1
241383_at,ZNF385C
241384_x_at,GK5
241385_at,LARP7
241386_at,LOC100506691
241387_at,
241388_at,LOC101927451
241389_at,CHRNB2
241390_at,
241391_at,
241392_at,TMEM39A
241393_at,IPP
241394_at,LOC101928710
241395_at,NIT1
241396_at,NEDD4L
241397_at,
241398_at,MPPED1
241399_at,FAM19A2
241400_at,
241401_at,WDFY3-AS2
241402_at,TSEN54
241403_at,CLK4
241404_at,
241405_at,TOB1-AS1
241406_at,FAM83H
241407_at,
241408_at,CRIPAK
241409_at,
241410_at,
241411_at,
241412_at,BTC
241413_at,
241414_at,ANKRD10
241415_at,
241416_at,LOC101928806
241417_at,
241418_at,NMRAL1P1
241419_at,ARHGAP1
241420_at,
241421_at,
241422_at,
241423_at,ZBED3-AS1
241424_at,ELAVL4
241425_at,NUP58
241426_at,CEP44
241427_x_at,
241428_x_at,TCEA2
241429_at,
241430_at,TEX37
241431_at,
241432_at,SLIT2-IT1
241433_at,RCOR3
241434_at,IPP
241435_at,
241436_at,SCNN1G
241437_s_at,EP400NL
241438_at,
241439_at,LOC101929004
241440_at,LOC440982///ZIC1
241441_at,
241442_at,
241443_at,ADI1
241444_at,
241445_at,
241446_at,ADAM28
241447_at,ING5
241448_at,
241449_at,
241450_at,RSPO1
241451_s_at,
241452_at,
241453_at,PTK2
241454_at,
241455_at,C6orf132
241456_at,FAM78B
241457_at,
241458_at,
241459_at,
241460_at,
241461_at,
241462_at,
241463_at,EIF2AK3
241464_s_at,
241465_at,
241466_at,
241467_at,
241468_at,
241469_at,HFM1
241470_x_at,RASSF9
241471_at,
241472_at,DMXL1
241473_at,
241474_at,
241475_at,BREA2
241476_at,LOC105375115
241477_at,MIR631///NEIL1
241478_at,MICALL2
241479_at,
241480_at,RNF213
241481_at,FAM81A
241482_at,EPHA1
241483_at,CLNK
241484_x_at,FRG1CP///LOC283788
241485_at,MYT1L
241486_at,
241487_at,
241488_at,
241489_at,
241490_s_at,PGBD2
241491_at,
241492_at,
241493_at,
241494_at,
241495_at,CCNL1
241496_at,BTNL9
241497_at,
241498_at,HARBI1
241499_at,ZNF621
241500_at,CDH8
241501_at,
241502_x_at,
241503_at,FAM81A
241504_at,LOC100506047
241505_at,
241506_at,
241507_x_at,
241508_at,
241509_at,
241510_at,PLSCR2
241511_at,
241512_at,SPATC1
241513_at,
241514_at,
241515_at,
